,Names,Sizes,Names,Sizes,Diff,% Diff
2196,rrfs.t21z.uprair.tm00.bufr_d,0,rrfs.t21z.uprair.tm00.bufr_d,0,0,
2197,rrfs.t04z.vadwnd.tm00.bufr_d.listing,5920675,rrfs.t04z.vadwnd.tm00.bufr_d.listing,5920675,0,0.0
2198,obsproc_version_for_t21z_rrfs_prep_post_run,24,obsproc_version_for_t21z_rrfs_prep_post_run,24,0,0.0
2199,rrfs.t10z.cqc_stnlst.tm00,0,rrfs.t10z.cqc_stnlst.tm00,0,0,
2200,rrfs.t05z.aircft.tm00.bufr_d.listing,3404817,rrfs.t05z.aircft.tm00.bufr_d.listing,3404817,0,0.0
2201,rrfs.t01z.crisf4.tm00.bufr_d,110468408,rrfs.t01z.crisf4.tm00.bufr_d,110468408,0,0.0
2202,rrfs.t15z.osbuv8.tm00.bufr_d,0,rrfs.t15z.osbuv8.tm00.bufr_d,0,0,
2203,rrfs.t03z.satwhr.tm00.bufr_d,19182832,rrfs.t03z.satwhr.tm00.bufr_d,19182832,0,0.0
2204,rrfs.t08z.aircft.tm00.bufr_d.listing,4408670,rrfs.t08z.aircft.tm00.bufr_d.listing,4408670,0,0.0
2205,rrfs.t00z.satwhr.tm00.bufr_d,33288680,rrfs.t00z.satwhr.tm00.bufr_d,33288680,0,0.0
2206,rrfs.t08z.ascatt.tm00.bufr_d,1371304,rrfs.t08z.ascatt.tm00.bufr_d,1371304,0,0.0
2207,rrfs.t23z.adpsfc.tm00.bufr_d.listing,4070019,rrfs.t23z.adpsfc.tm00.bufr_d.listing,4070019,0,0.0
2208,rrfs.t19z.snocvr.tm00.bufr_d,1030496,rrfs.t19z.snocvr.tm00.bufr_d,1030496,0,0.0
2209,rrfs.t06z.aircar.tm00.bufr_d.listing,14499860,rrfs.t06z.aircar.tm00.bufr_d.listing,14499860,0,0.0
2210,rrfs.t22z.sfcshp.tm00.bufr_d.nr,762112,rrfs.t22z.sfcshp.tm00.bufr_d.nr,762112,0,0.0
2211,rrfs.t08z.adpupa.tm00.bufr_d.listing,15185,rrfs.t08z.adpupa.tm00.bufr_d.listing,15185,0,0.0
2212,rrfs.t18z.satwhr.tm00.bufr_d,24411184,rrfs.t18z.satwhr.tm00.bufr_d,24411184,0,0.0
2213,rrfs.t18z.eshrs3.tm00.bufr_d,1270200,rrfs.t18z.eshrs3.tm00.bufr_d,1270200,0,0.0
2214,obsproc_version_for_t16z_rrfs_prep_run,24,obsproc_version_for_t16z_rrfs_prep_run,24,0,0.0
2215,rrfs.t05z.acqc_inc.tm00,143556,rrfs.t05z.acqc_inc.tm00,143556,0,0.0
2216,rrfs.t03z.acqc_sus.tm00,315477,rrfs.t03z.acqc_sus.tm00,315477,0,0.0
2217,rrfs.t19z.amsr2.tm00.bufr_d,29000840,rrfs.t19z.amsr2.tm00.bufr_d,29000840,0,0.0
2218,rrfs.t13z.gmi1cr.tm00.bufr_d,16592184,rrfs.t13z.gmi1cr.tm00.bufr_d,16592184,0,0.0
2219,rrfs.t11z.saphir.tm00.bufr_d.nr,0,rrfs.t11z.saphir.tm00.bufr_d.nr,0,0,
2220,rrfs.t19z.sgesprep.tm00,6674252229,rrfs.t19z.sgesprep.tm00,6674252229,0,0.0
2221,rrfs.t09z.aircar.tm00.bufr_d.listing,5387432,rrfs.t09z.aircar.tm00.bufr_d.listing,5387432,0,0.0
2222,rrfs.t09z.satwhr.tm00.bufr_d,7061832,rrfs.t09z.satwhr.tm00.bufr_d,7061832,0,0.0
2223,rrfs.t14z.adpsfc.tm00.bufr_d.nr,1574984,rrfs.t14z.adpsfc.tm00.bufr_d.nr,1574984,0,0.0
2224,rrfs.t00z.sgesprep.tm00,6893838813,rrfs.t00z.sgesprep.tm00,6893838813,0,0.0
2225,rrfs.t00z.cqc_stncnt.tm00,528,rrfs.t00z.cqc_stncnt.tm00,528,0,0.0
2226,rrfs.t08z.cqc_stnlst.tm00,2844,rrfs.t08z.cqc_stnlst.tm00,2844,0,0.0
2227,rrfs.t17z.acqc_inv.tm00,66403,rrfs.t17z.acqc_inv.tm00,66403,0,0.0
2228,rrfs.t08z.gpsipw.tm00.bufr_d,114208,rrfs.t08z.gpsipw.tm00.bufr_d,114208,0,0.0
2229,rrfs.t06z.ascatw.tm00.bufr_d.listing,1986882,rrfs.t06z.ascatw.tm00.bufr_d.listing,1986882,0,0.0
2230,rrfs.t01z.prepbufr_pre-qc.tm00.nr,7338624,rrfs.t01z.prepbufr_pre-qc.tm00.nr,7338624,0,0.0
2231,rrfs.t23z.1bamua.tm00.bufr_d,1460488,rrfs.t23z.1bamua.tm00.bufr_d,1460488,0,0.0
2232,rrfs.t02z.sevcsr.tm00.bufr_d,0,rrfs.t02z.sevcsr.tm00.bufr_d,0,0,
2233,rrfs.t09z.adpupa.tm00.bufr_d.listing,2025,rrfs.t09z.adpupa.tm00.bufr_d.listing,2025,0,0.0
2234,rrfs.t11z.iasidb.tm00.bufr_d,7595792,rrfs.t11z.iasidb.tm00.bufr_d,7595792,0,0.0
2235,rrfs.t03z.bufr_dumplist.tm00,74435,rrfs.t03z.bufr_dumplist.tm00,74435,0,0.0
2236,rrfs.t07z.acqc_inv.tm00,8891,rrfs.t07z.acqc_inv.tm00,8891,0,0.0
2237,rrfs.t07z.subpfl.tm00.bufr_d,110864,rrfs.t07z.subpfl.tm00.bufr_d,110864,0,0.0
2238,where_t02z_rrfs_prep_post_ran,45,where_t02z_rrfs_prep_post_ran,45,0,0.0
2239,rrfs.t12z.atms.tm00.bufr_d,21954552,rrfs.t12z.atms.tm00.bufr_d,21954552,0,0.0
2240,rrfs.t06z.cqc_radcor.tm00,8440,rrfs.t06z.cqc_radcor.tm00,8440,0,0.0
2241,rrfs.t15z.gsrasr.tm00.bufr_d,61516976,rrfs.t15z.gsrasr.tm00.bufr_d,61516976,0,0.0
2242,obsproc_version_for_t06z_rrfs_prep_run,24,obsproc_version_for_t06z_rrfs_prep_run,24,0,0.0
2243,rrfs.t20z.lghtng.tm00.bufr_d,3930200,rrfs.t20z.lghtng.tm00.bufr_d,3930200,0,0.0
2244,rrfs.t12z.rassda.tm00.bufr_d.listing,23608,rrfs.t12z.rassda.tm00.bufr_d.listing,23608,0,0.0
2245,rrfs.t03z.gpsro.tm00.bufr_d.nr,1631208,rrfs.t03z.gpsro.tm00.bufr_d.nr,1631208,0,0.0
2246,rrfs.t02z.acqc_grc.tm00,9409,rrfs.t02z.acqc_grc.tm00,9409,0,0.0
2247,rrfs.t16z.sevcsr.tm00.bufr_d,0,rrfs.t16z.sevcsr.tm00.bufr_d,0,0,
2248,rrfs.t14z.sgesprep_pathname.tm00,75,rrfs.t14z.sgesprep_pathname.tm00,75,0,0.0
2249,rrfs.t07z.msone1.tm00.bufr_d,5725896,rrfs.t07z.msone1.tm00.bufr_d,5725896,0,0.0
2250,rrfs.t00z.imssnow,19958468,rrfs.t00z.imssnow,19958468,0,0.0
2251,rrfs.t05z.uprair.tm00.bufr_d,79800,rrfs.t05z.uprair.tm00.bufr_d,79800,0,0.0
2252,rrfs.t14z.acqc_merged.prof_sorted.tm00,5389714,rrfs.t14z.acqc_merged.prof_sorted.tm00,5389714,0,0.0
2253,rrfs.t03z.prepbufr.tm00.nr,6929760,rrfs.t03z.prepbufr.tm00.nr,6929760,0,0.0
2254,rrfs.t06z.saphir.tm00.bufr_d.nr,0,rrfs.t06z.saphir.tm00.bufr_d.nr,0,0,
2255,rrfs.t08z.acqc_grc.tm00,21349,rrfs.t08z.acqc_grc.tm00,21349,0,0.0
2256,rrfs.t21z.saldrn.tm00.bufr_d,69256,rrfs.t21z.saldrn.tm00.bufr_d,69256,0,0.0
2257,rrfs.t16z.gpsipw.tm00.bufr_d,107240,rrfs.t16z.gpsipw.tm00.bufr_d,107240,0,0.0
2258,rrfs.t03z.msone1.tm00.bufr_d,6122808,rrfs.t03z.msone1.tm00.bufr_d,6122808,0,0.0
2259,rrfs.t07z.eshrs3.tm00.bufr_d,1165632,rrfs.t07z.eshrs3.tm00.bufr_d,1165632,0,0.0
2260,rrfs.t17z.uprair.tm00.bufr_d,78168,rrfs.t17z.uprair.tm00.bufr_d,78168,0,0.0
2261,rrfs.t16z.proflr.tm00.bufr_d.listing,352833,rrfs.t16z.proflr.tm00.bufr_d.listing,352833,0,0.0
2262,rrfs.t04z.aircar_status_flag.tm00.bufr_d,62,rrfs.t04z.aircar_status_flag.tm00.bufr_d,62,0,0.0
2263,rrfs.t19z.ascatw.tm00.bufr_d,388976,rrfs.t19z.ascatw.tm00.bufr_d,388976,0,0.0
2264,rrfs.t11z.acqc_stk.tm00,1132185,rrfs.t11z.acqc_stk.tm00,1132185,0,0.0
2265,rrfs.t22z.aircft.tm00.bufr_d,1944760,rrfs.t22z.aircft.tm00.bufr_d,1944760,0,0.0
2266,rrfs.t05z.prepbufr_pre-qc.tm00,54463120,rrfs.t05z.prepbufr_pre-qc.tm00,54463120,0,0.0
2267,rrfs.t11z.prepbufr.acft_profiles.tm00,1468520,rrfs.t11z.prepbufr.acft_profiles.tm00,1468520,0,0.0
2268,where_t22z_rrfs_prep_post_ran,45,where_t22z_rrfs_prep_post_ran,45,0,0.0
2269,rrfs.t11z.adpupa.tm00.bufr_d.listing,18655,rrfs.t11z.adpupa.tm00.bufr_d.listing,18655,0,0.0
2270,rrfs.t23z.sgesprep_pathname.tm00,73,rrfs.t23z.sgesprep_pathname.tm00,73,0,0.0
2271,rrfs.t02z.cqc_radcor.tm00,1508,rrfs.t02z.cqc_radcor.tm00,1508,0,0.0
2272,rrfs.t06z.mtiasi.tm00.bufr_d,51367424,rrfs.t06z.mtiasi.tm00.bufr_d,51367424,0,0.0
2273,rrfs.t23z.adpsfc.tm00.bufr_d.nr,1507032,rrfs.t23z.adpsfc.tm00.bufr_d.nr,1507032,0,0.0
2274,rrfs.t09z.crsfdb.tm00.bufr_d,73514680,rrfs.t09z.crsfdb.tm00.bufr_d,73514680,0,0.0
2275,rrfs.t03z.cqc_radcor.tm00,1508,rrfs.t03z.cqc_radcor.tm00,1508,0,0.0
2276,where_t03z_rrfs_prep_post_ran,45,where_t03z_rrfs_prep_post_ran,45,0,0.0
2277,rrfs.t05z.gpsipw.tm00.bufr_d,111048,rrfs.t05z.gpsipw.tm00.bufr_d,111048,0,0.0
2278,where_t05z_rrfs_dump_ran,45,where_t05z_rrfs_dump_ran,45,0,0.0
2279,rrfs.t18z.1bamua.tm00.bufr_d,893608,rrfs.t18z.1bamua.tm00.bufr_d,893608,0,0.0
2280,rrfs.t07z.esiasi.tm00.bufr_d,30573744,rrfs.t07z.esiasi.tm00.bufr_d,30573744,0,0.0
2281,rrfs.t05z.1bhrs4.tm00.bufr_d,1078608,rrfs.t05z.1bhrs4.tm00.bufr_d,1078608,0,0.0
2282,obsproc_version_for_t21z_rrfs_dump_post_run,44,obsproc_version_for_t21z_rrfs_dump_post_run,44,0,0.0
2283,rrfs.t23z.acqc_spk.tm00,464,rrfs.t23z.acqc_spk.tm00,464,0,0.0
2284,rrfs.t22z.sfcshp.tm00.bufr_d.listing,1337514,rrfs.t22z.sfcshp.tm00.bufr_d.listing,1337514,0,0.0
2285,rrfs.t11z.acqc_inv.tm00,16254,rrfs.t11z.acqc_inv.tm00,16254,0,0.0
2286,rrfs.t00z.status.tm00.bufr_d,50058,rrfs.t00z.status.tm00.bufr_d,50058,0,0.0
2287,rrfs.t17z.esiasi.tm00.bufr_d,92016968,rrfs.t17z.esiasi.tm00.bufr_d,92016968,0,0.0
2288,rrfs.t15z.gsrcsr.tm00.bufr_d,19008760,rrfs.t15z.gsrcsr.tm00.bufr_d,19008760,0,0.0
2289,where_t20z_rrfs_dump_ran,45,where_t20z_rrfs_dump_ran,45,0,0.0
2290,rrfs.t04z.snocvr.tm00.bufr_d,1056160,rrfs.t04z.snocvr.tm00.bufr_d,1056160,0,0.0
2291,obsproc_version_for_t19z_rrfs_dump_run,124,obsproc_version_for_t19z_rrfs_dump_run,124,0,0.0
2292,rrfs.t02z.aircar.tm00.bufr_d.listing,21799833,rrfs.t02z.aircar.tm00.bufr_d.listing,21799833,0,0.0
2293,rrfs.t19z.eshrs3.tm00.bufr_d,1805432,rrfs.t19z.eshrs3.tm00.bufr_d,1805432,0,0.0
2294,rrfs.t15z.lghtng.tm00.bufr_d,1419096,rrfs.t15z.lghtng.tm00.bufr_d,1419096,0,0.0
2295,rrfs.t01z.msonet.tm00.bufr_d.nr,35688,rrfs.t01z.msonet.tm00.bufr_d.nr,35688,0,0.0
2296,rrfs.t22z.lghtng.tm00.bufr_d.nr,7112,rrfs.t22z.lghtng.tm00.bufr_d.nr,7112,0,0.0
2297,rrfs.t12z.aircar_status_flag.tm00.bufr_d,62,rrfs.t12z.aircar_status_flag.tm00.bufr_d,62,0,0.0
2298,where_t09z_rrfs_dump_ran,45,where_t09z_rrfs_dump_ran,45,0,0.0
2299,where_t10z_rrfs_dump_post_ran,45,where_t10z_rrfs_dump_post_ran,45,0,0.0
2300,rrfs.t15z.aircar_status_flag.tm00.bufr_d,62,rrfs.t15z.aircar_status_flag.tm00.bufr_d,62,0,0.0
2301,rrfs.t01z.aircft.tm00.bufr_d,1892640,rrfs.t01z.aircft.tm00.bufr_d,1892640,0,0.0
2302,rrfs.t11z.gpsipw.tm00.bufr_d.listing,555593,rrfs.t11z.gpsipw.tm00.bufr_d.listing,555593,0,0.0
2303,rrfs.t00z.gmi1cr.tm00.bufr_d,55592824,rrfs.t00z.gmi1cr.tm00.bufr_d,55592824,0,0.0
2304,rrfs.t10z.imssnow.grib2,9816830,rrfs.t10z.imssnow.grib2,9816830,0,0.0
2305,rrfs.t03z.acqc_inv.tm00,39141,rrfs.t03z.acqc_inv.tm00,39141,0,0.0
2306,rrfs.t01z.crsfdb.tm00.bufr_d,64857880,rrfs.t01z.crsfdb.tm00.bufr_d,64857880,0,0.0
2307,rrfs.t08z.tideg.tm00.bufr_d,77448,rrfs.t08z.tideg.tm00.bufr_d,77448,0,0.0
2308,rrfs.t00z.rassda.tm00.bufr_d,35344,rrfs.t00z.rassda.tm00.bufr_d,35344,0,0.0
2309,rrfs.t09z.adpsfc.tm00.bufr_d.nr,1560160,rrfs.t09z.adpsfc.tm00.bufr_d.nr,1560160,0,0.0
2310,rrfs.t13z.ascatt.tm00.bufr_d,415760,rrfs.t13z.ascatt.tm00.bufr_d,415760,0,0.0
2311,rrfs.t15z.vadwnd.tm00.bufr_d.listing,3092835,rrfs.t15z.vadwnd.tm00.bufr_d.listing,3092835,0,0.0
2312,rrfs.t12z.sevcsr.tm00.bufr_d,0,rrfs.t12z.sevcsr.tm00.bufr_d,0,0,
2313,rrfs.t20z.wndtwr.tm00.bufr_d,0,rrfs.t20z.wndtwr.tm00.bufr_d,0,0,
2314,rrfs.t10z.acqc_dup.tm00,960,rrfs.t10z.acqc_dup.tm00,960,0,0.0
2315,rrfs.t02z.cqc_stncnt.tm00,528,rrfs.t02z.cqc_stncnt.tm00,528,0,0.0
2316,rrfs.t12z.imssnow,19958468,rrfs.t12z.imssnow,19958468,0,0.0
2317,rrfs.t16z.prepbufr.acft_profiles_sfc.tm00,1462328,rrfs.t16z.prepbufr.acft_profiles_sfc.tm00,1462328,0,0.0
2318,rrfs.t03z.gmi1cr.tm00.bufr_d,41012216,rrfs.t03z.gmi1cr.tm00.bufr_d,41012216,0,0.0
2319,rrfs.t19z.osbuv8.tm00.bufr_d,0,rrfs.t19z.osbuv8.tm00.bufr_d,0,0,
2320,rrfs.t09z.msonet.tm00.bufr_d.nr,35688,rrfs.t09z.msonet.tm00.bufr_d.nr,35688,0,0.0
2321,rrfs.t19z.1bmhs.tm00.bufr_d,4457112,rrfs.t19z.1bmhs.tm00.bufr_d,4457112,0,0.0
2322,rrfs.t04z.aircar.tm00.bufr_d.nr,22760,rrfs.t04z.aircar.tm00.bufr_d.nr,22760,0,0.0
2323,rrfs.t01z.acqc_inc.tm00,209426,rrfs.t01z.acqc_inc.tm00,209426,0,0.0
2324,rrfs.t21z.acqc_spk.tm00,464,rrfs.t21z.acqc_spk.tm00,464,0,0.0
2325,rrfs.t05z.iasidb.tm00.bufr_d,102937992,rrfs.t05z.iasidb.tm00.bufr_d,102937992,0,0.0
2326,rrfs.t11z.aircar.tm00.bufr_d,3836968,rrfs.t11z.aircar.tm00.bufr_d,3836968,0,0.0
2327,rrfs.t09z.vadwnd.tm00.bufr_d,675352,rrfs.t09z.vadwnd.tm00.bufr_d,675352,0,0.0
2328,rrfs.t19z.acqc_grc.tm00,27120,rrfs.t19z.acqc_grc.tm00,27120,0,0.0
2329,rrfs.t00z.esamua.tm00.bufr_d,1469688,rrfs.t00z.esamua.tm00.bufr_d,1469688,0,0.0
2330,rrfs.t04z.acqc_grc.tm00,5429,rrfs.t04z.acqc_grc.tm00,5429,0,0.0
2331,rrfs.t15z.sevcsr.tm00.bufr_d,0,rrfs.t15z.sevcsr.tm00.bufr_d,0,0,
2332,rrfs.t09z.gsrasr.tm00.bufr_d,61927152,rrfs.t09z.gsrasr.tm00.bufr_d,61927152,0,0.0
2333,rrfs.t16z.sgesprep_pathname.tm00,73,rrfs.t16z.sgesprep_pathname.tm00,73,0,0.0
2334,where_t05z_rrfs_dump_post_ran,45,where_t05z_rrfs_dump_post_ran,45,0,0.0
2335,rrfs.t07z.satwnd.tm00.bufr_d,8224016,rrfs.t07z.satwnd.tm00.bufr_d,8224016,0,0.0
2336,rrfs.t21z.adpsfc.tm00.bufr_d.nr,1482728,rrfs.t21z.adpsfc.tm00.bufr_d.nr,1482728,0,0.0
2337,rrfs.t17z.lghtng.tm00.bufr_d,2150096,rrfs.t17z.lghtng.tm00.bufr_d,2150096,0,0.0
2338,rrfs.t21z.vadwnd.tm00.bufr_d.listing,3471044,rrfs.t21z.vadwnd.tm00.bufr_d.listing,3471044,0,0.0
2339,rrfs.t06z.gsrasr.tm00.bufr_d,61958104,rrfs.t06z.gsrasr.tm00.bufr_d,61958104,0,0.0
2340,rrfs.t05z.prepbufr.tm00,42644480,rrfs.t05z.prepbufr.tm00,42644480,0,0.0
2341,rrfs.t05z.vadwnd.tm00.bufr_d.listing,6428249,rrfs.t05z.vadwnd.tm00.bufr_d.listing,6428249,0,0.0
2342,rrfs.t09z.1bmhs.tm00.bufr_d,4310960,rrfs.t09z.1bmhs.tm00.bufr_d,4310960,0,0.0
2343,rrfs.t03z.gpsro.tm00.bufr_d,1635520,rrfs.t03z.gpsro.tm00.bufr_d,1635520,0,0.0
2344,rrfs.t03z.adpupa.tm00.bufr_d.listing,2026,rrfs.t03z.adpupa.tm00.bufr_d.listing,2026,0,0.0
2345,rrfs.t16z.rassda.tm00.bufr_d.listing,20514,rrfs.t16z.rassda.tm00.bufr_d.listing,20514,0,0.0
2346,rrfs.t18z.ssmisu.tm00.bufr_d,8424736,rrfs.t18z.ssmisu.tm00.bufr_d,8424736,0,0.0
2347,obsproc_version_for_t05z_rrfs_prep_run,24,obsproc_version_for_t05z_rrfs_prep_run,24,0,0.0
2348,rrfs.t05z.acqc_stk.tm00,2452153,rrfs.t05z.acqc_stk.tm00,2452153,0,0.0
2349,rrfs.t21z.acqc_log.tm00,22976826,rrfs.t21z.acqc_log.tm00,22976826,0,0.0
2350,rrfs.t00z.satwnd.tm00.bufr_d,12964376,rrfs.t00z.satwnd.tm00.bufr_d,12964376,0,0.0
2351,rrfs.t08z.uprair.tm00.bufr_d,0,rrfs.t08z.uprair.tm00.bufr_d,0,0,
2352,rrfs.t11z.aircar.tm00.bufr_d.nr,22760,rrfs.t11z.aircar.tm00.bufr_d.nr,22760,0,0.0
2353,rrfs.t18z.rassda.tm00.bufr_d.listing,19607,rrfs.t18z.rassda.tm00.bufr_d.listing,19607,0,0.0
2354,rrfs.t03z.adpupa.tm00.bufr_d,0,rrfs.t03z.adpupa.tm00.bufr_d,0,0,
2355,rrfs.t16z.atmsdb.tm00.bufr_d,9518240,rrfs.t16z.atmsdb.tm00.bufr_d,9518240,0,0.0
2356,rrfs.t22z.acqc_merged.prof_sorted.tm00,5985782,rrfs.t22z.acqc_merged.prof_sorted.tm00,5985782,0,0.0
2357,rrfs.t09z.cqc_stnlst.tm00,0,rrfs.t09z.cqc_stnlst.tm00,0,0,
2358,rrfs.t01z.vadwnd.tm00.bufr_d,491448,rrfs.t01z.vadwnd.tm00.bufr_d,491448,0,0.0
2359,rrfs.t12z.adpupa.tm00.bufr_d,574912,rrfs.t12z.adpupa.tm00.bufr_d,574912,0,0.0
2360,rrfs.t15z.proflr.tm00.bufr_d.listing,354274,rrfs.t15z.proflr.tm00.bufr_d.listing,354274,0,0.0
2361,obsproc_version_for_t15z_rrfs_dump_run,124,obsproc_version_for_t15z_rrfs_dump_run,124,0,0.0
2362,rrfs.t00z.acqc_dup.tm00,961,rrfs.t00z.acqc_dup.tm00,961,0,0.0
2363,rrfs.t03z.subpfl.tm00.bufr_d,88520,rrfs.t03z.subpfl.tm00.bufr_d,88520,0,0.0
2364,rrfs.t11z.prepbufr_pre-qc.tm00.nr,6394056,rrfs.t11z.prepbufr_pre-qc.tm00.nr,6394056,0,0.0
2365,rrfs.t07z.acqc_log.tm00,14300040,rrfs.t07z.acqc_log.tm00,14300040,0,0.0
2366,rrfs.t15z.1bhrs4.tm00.bufr_d,833728,rrfs.t15z.1bhrs4.tm00.bufr_d,833728,0,0.0
2367,rrfs.t01z.acqc_dup.tm00,961,rrfs.t01z.acqc_dup.tm00,961,0,0.0
2368,rrfs.t22z.status.tm00.bufr_d,50050,rrfs.t22z.status.tm00.bufr_d,50050,0,0.0
2369,rrfs.t08z.sgesprep_pathname.tm00,75,rrfs.t08z.sgesprep_pathname.tm00,75,0,0.0
2370,rrfs.t09z.gpsro.tm00.bufr_d,2227992,rrfs.t09z.gpsro.tm00.bufr_d,2227992,0,0.0
2371,rrfs.t07z.prepbufr.acft_profiles_sfc.tm00,461816,rrfs.t07z.prepbufr.acft_profiles_sfc.tm00,461816,0,0.0
2372,obsproc_version_for_t10z_rrfs_prep_run,24,obsproc_version_for_t10z_rrfs_prep_run,24,0,0.0
2373,rrfs.t02z.proflr.tm00.bufr_d.listing,342976,rrfs.t02z.proflr.tm00.bufr_d.listing,342976,0,0.0
2374,rrfs.t12z.prepbufr_pre-qc.tm00.nr,12162992,rrfs.t12z.prepbufr_pre-qc.tm00.nr,12162992,0,0.0
2375,rrfs.t19z.aircar.tm00.bufr_d.listing,21594430,rrfs.t19z.aircar.tm00.bufr_d.listing,21594430,0,0.0
2376,rrfs.t00z.bufr_dumplist.tm00,74435,rrfs.t00z.bufr_dumplist.tm00,74435,0,0.0
2377,rrfs.t05z.saldrn.tm00.bufr_d,52696,rrfs.t05z.saldrn.tm00.bufr_d,52696,0,0.0
2378,rrfs.t10z.gpsipw.tm00.bufr_d,104536,rrfs.t10z.gpsipw.tm00.bufr_d,104536,0,0.0
2379,rrfs.t16z.acqc_grc.tm00,9807,rrfs.t16z.acqc_grc.tm00,9807,0,0.0
2380,rrfs.t02z.mtiasi.tm00.bufr_d,48283608,rrfs.t02z.mtiasi.tm00.bufr_d,48283608,0,0.0
2381,rrfs.t21z.proflr.tm00.bufr_d,60568,rrfs.t21z.proflr.tm00.bufr_d,60568,0,0.0
2382,rrfs.t22z.ssmisu.tm00.bufr_d,9566920,rrfs.t22z.ssmisu.tm00.bufr_d,9566920,0,0.0
2383,rrfs.t21z.eshrs3.tm00.bufr_d,1930704,rrfs.t21z.eshrs3.tm00.bufr_d,1930704,0,0.0
2384,rrfs.t10z.acqc_ord.tm00,24927,rrfs.t10z.acqc_ord.tm00,24927,0,0.0
2385,rrfs.t16z.snocvr.tm00.bufr_d,1057760,rrfs.t16z.snocvr.tm00.bufr_d,1057760,0,0.0
2386,rrfs.t12z.adpsfc.tm00.bufr_d.nr,1867992,rrfs.t12z.adpsfc.tm00.bufr_d.nr,1867992,0,0.0
2387,rrfs.t21z.acqc_sus.tm00,373584,rrfs.t21z.acqc_sus.tm00,373584,0,0.0
2388,rrfs.t23z.lgycld.tm00.bufr_d,59101192,rrfs.t23z.lgycld.tm00.bufr_d,59101192,0,0.0
2389,rrfs.t14z.ascatw.tm00.bufr_d,473704,rrfs.t14z.ascatw.tm00.bufr_d,473704,0,0.0
2390,rrfs.t03z.atms.tm00.bufr_d,13659528,rrfs.t03z.atms.tm00.bufr_d,13659528,0,0.0
2391,rrfs.t07z.gsrcsr.tm00.bufr_d,20520760,rrfs.t07z.gsrcsr.tm00.bufr_d,20520760,0,0.0
2392,rrfs.t18z.satwnd.tm00.bufr_d.listing,32511925,rrfs.t18z.satwnd.tm00.bufr_d.listing,32511925,0,0.0
2393,rrfs.t11z.cqc_stncnt.tm00,528,rrfs.t11z.cqc_stncnt.tm00,528,0,0.0
2394,rrfs.t07z.crisf4.tm00.bufr_d,82512600,rrfs.t07z.crisf4.tm00.bufr_d,82512600,0,0.0
2395,rrfs.t18z.prepbufr_pre-qc.tm00.nr,5543680,rrfs.t18z.prepbufr_pre-qc.tm00.nr,5543680,0,0.0
2396,rrfs.t18z.prepbufr_pre-qc.tm00,54551336,rrfs.t18z.prepbufr_pre-qc.tm00,54551336,0,0.0
2397,rrfs.t09z.gpsipw.tm00.bufr_d.listing,550053,rrfs.t09z.gpsipw.tm00.bufr_d.listing,550053,0,0.0
2398,rrfs.t14z.satwhr.tm00.bufr_d,9238904,rrfs.t14z.satwhr.tm00.bufr_d,9238904,0,0.0
2399,rrfs.t23z.crsfdb.tm00.bufr_d,73688008,rrfs.t23z.crsfdb.tm00.bufr_d,73688008,0,0.0
2400,rrfs.t02z.proflr.tm00.bufr_d,59264,rrfs.t02z.proflr.tm00.bufr_d,59264,0,0.0
2401,rrfs.t23z.esmhs.tm00.bufr_d,1792632,rrfs.t23z.esmhs.tm00.bufr_d,1792632,0,0.0
2402,obsproc_version_for_t13z_rrfs_dump_run,124,obsproc_version_for_t13z_rrfs_dump_run,124,0,0.0
2403,rrfs.t21z.ascatw.tm00.bufr_d,415704,rrfs.t21z.ascatw.tm00.bufr_d,415704,0,0.0
2404,rrfs.t23z.adpupa.tm00.bufr_d,54216,rrfs.t23z.adpupa.tm00.bufr_d,54216,0,0.0
2405,rrfs.t07z.cqc_stncnt.tm00,528,rrfs.t07z.cqc_stncnt.tm00,528,0,0.0
2406,rrfs.t13z.prepbufr_pre-qc.tm00,50236720,rrfs.t13z.prepbufr_pre-qc.tm00,50236720,0,0.0
2407,rrfs.t15z.crsfdb.tm00.bufr_d,76391704,rrfs.t15z.crsfdb.tm00.bufr_d,76391704,0,0.0
2408,rrfs.t20z.cqc_radcor.tm00,8512,rrfs.t20z.cqc_radcor.tm00,8512,0,0.0
2409,rrfs.t18z.acqc_ord.tm00,156865,rrfs.t18z.acqc_ord.tm00,156865,0,0.0
2410,rrfs.t07z.osbuv8.tm00.bufr_d,0,rrfs.t07z.osbuv8.tm00.bufr_d,0,0,
2411,rrfs.t07z.bufr_dumplist.tm00,74435,rrfs.t07z.bufr_dumplist.tm00,74435,0,0.0
2412,rrfs.t22z.subpfl.tm00.bufr_d,70200,rrfs.t22z.subpfl.tm00.bufr_d,70200,0,0.0
2413,rrfs.t16z.gpsipw.tm00.bufr_d.nr,664144,rrfs.t16z.gpsipw.tm00.bufr_d.nr,664144,0,0.0
2414,rrfs.t20z.mtiasi.tm00.bufr_d,6200896,rrfs.t20z.mtiasi.tm00.bufr_d,6200896,0,0.0
2415,rrfs.t04z.adpupa.tm00.bufr_d,0,rrfs.t04z.adpupa.tm00.bufr_d,0,0,
2416,rrfs.t04z.saldrn.tm00.bufr_d,52696,rrfs.t04z.saldrn.tm00.bufr_d,52696,0,0.0
